data;Tem_max;Tem_min;Chuva;Ano;Meses
06/06/1991;23,1;18;0,2;1991;6
07/06/1991;17,8;12,4;10,3;1991;6
08/06/1991;20,2;11,8;0;1991;6
09/06/1991;20,8;10,2;0;1991;6
10/06/1991;20,8;12,2;0;1991;6
11/06/1991;25,6;13,2;0,2;1991;6
12/06/1991;27,2;14;0;1991;6
13/06/1991;26,9;14,2;0;1991;6
14/06/1991;25,6;13,6;0;1991;6
15/06/1991;25,2;12;0;1991;6
16/06/1991;28;12;0;1991;6
17/06/1991;29,8;14,6;0;1991;6
18/06/1991;29;16,8;0;1991;6
19/06/1991;22,9;13,7;19,6;1991;6
20/06/1991;29,4;17,1;0;1991;6
21/06/1991;24,6;16,3;22;1991;6
22/06/1991;22,9;16,3;1,5;1991;6
23/06/1991;16,5;13,2;13,1;1991;6
24/06/1991;22;11,3;0;1991;6
25/06/1991;23,6;11,3;0;1991;6
26/06/1991;28,8;15,5;0;1991;6
27/06/1991;29;14,8;0;1991;6
28/06/1991;26,4;12,5;3;1991;6
29/06/1991;18,6;6,4;9,4;1991;6
30/06/1991;19,3;5,9;0;1991;6
01/07/1991;21,6;5,7;0;1991;7
02/07/1991;25,4;7,2;0;1991;7
03/07/1991;27;9;0;1991;7
04/07/1991;22,6;10,6;0;1991;7
05/07/1991;24,5;9;0;1991;7
06/07/1991;26,4;11,8;0;1991;7
07/07/1991;26,5;13,1;0;1991;7
08/07/1991;27,8;13;0;1991;7
09/07/1991;30,4;13;0;1991;7
10/07/1991;30,3;16,1;0;1991;7
11/07/1991;22,4;13,5;0;1991;7
12/07/1991;18,8;10;0;1991;7
13/07/1991;18,4;8,4;5,9;1991;7
14/07/1991;16,2;6,6;0;1991;7
15/07/1991;21,9;10,7;0;1991;7
16/07/1991;26,9;12,3;0;1991;7
17/07/1991;29,4;16,4;0;1991;7
18/07/1991;30;14,6;0;1991;7
19/07/1991;30,4;15;0;1991;7
20/07/1991;30,2;14,8;0;1991;7
21/07/1991;29,8;14,2;0;1991;7
22/07/1991;21,5;10,4;0;1991;7
23/07/1991;17,2;2,6;0;1991;7
24/07/1991;21,2;2;0;1991;7
25/07/1991;25,4;8,2;0;1991;7
26/07/1991;28,6;11;0;1991;7
27/07/1991;29,1;14,5;0;1991;7
28/07/1991;28,8;13,6;0;1991;7
29/07/1991;29,8;13,4;0;1991;7
30/07/1991;30,4;13,4;0;1991;7
31/07/1991;31;15,1;0;1991;7
01/08/1991;21,7;11,8;0;1991;8
02/08/1991;13,6;2,4;6,4;1991;8
03/08/1991;18,8;1,2;0;1991;8
04/08/1991;23,4;7;0;1991;8
05/08/1991;29,2;12,1;0;1991;8
06/08/1991;31;13,4;0;1991;8
07/08/1991;30,9;17,1;0;1991;8
08/08/1991;30,6;20,4;0;1991;8
09/08/1991;31,8;20,2;0;1991;8
10/08/1991;22,8;13,4;23,9;1991;8
11/08/1991;16,7;10;0;1991;8
12/08/1991;22,9;10,2;0;1991;8
13/08/1991;27;13,7;0;1991;8
14/08/1991;30,7;11,8;0;1991;8
15/08/1991;29,4;16,8;0;1991;8
16/08/1991;26,3;14,7;0;1991;8
17/08/1991;26;12,5;0;1991;8
18/08/1991;27,3;12;0;1991;8
19/08/1991;28;12,5;0;1991;8
20/08/1991;29,6;13,9;0;1991;8
21/08/1991;29,6;12,8;0;1991;8
22/08/1991;30,6;15,3;0;1991;8
23/08/1991;31,1;13;0;1991;8
24/08/1991;30,9;13,4;0;1991;8
25/08/1991;32,6;15,3;0;1991;8
26/08/1991;32,8;17,3;0;1991;8
27/08/1991;32,7;16,3;0;1991;8
28/08/1991;32,9;17,6;0;1991;8
29/08/1991;34,6;16,6;0;1991;8
30/08/1991;34,8;17,1;0;1991;8
31/08/1991;35,5;18,5;0;1991;8
01/09/1991;30,2;17,8;0;1991;9
02/09/1991;27,7;16;0;1991;9
03/09/1991;29,4;14;0;1991;9
04/09/1991;30,7;15,4;0;1991;9
05/09/1991;33,2;16,6;0;1991;9
06/09/1991;33;17,2;0;1991;9
07/09/1991;25,4;17,2;0;1991;9
08/09/1991;30,2;17,4;0;1991;9
09/09/1991;31,4;16,6;0;1991;9
10/09/1991;30,3;18,3;0;1991;9
11/09/1991;31,6;13,1;0;1991;9
12/09/1991;33,2;16;0;1991;9
13/09/1991;31,3;18,1;0;1991;9
14/09/1991;27,6;20;0;1991;9
15/09/1991;22;17,2;13,8;1991;9
16/09/1991;30;14,4;5,2;1991;9
17/09/1991;35,2;17,9;0;1991;9
18/09/1991;27,3;20,9;0;1991;9
19/09/1991;26,4;17,7;24,8;1991;9
20/09/1991;28,6;11,6;0;1991;9
21/09/1991;31,1;17,8;0;1991;9
22/09/1991;33,9;17,3;0;1991;9
23/09/1991;33,2;18,6;0;1991;9
24/09/1991;32,4;20,2;0;1991;9
25/09/1991;25,4;20,6;0;1991;9
26/09/1991;24,2;17,1;16,1;1991;9
27/09/1991;32,6;17,1;0;1991;9
28/09/1991;21;17,7;0;1991;9
29/09/1991;23,7;18;38,8;1991;9
30/09/1991;22,9;15,7;2,2;1991;9
01/10/1991;20,1;14,8;3,4;1991;10
02/10/1991;20,2;18;20,4;1991;10
03/10/1991;26;19,1;51,8;1991;10
04/10/1991;26,5;19,6;0;1991;10
05/10/1991;33,7;20,8;0,2;1991;10
06/10/1991;29,4;15,4;0;1991;10
07/10/1991;17,6;12,4;0;1991;10
08/10/1991;19,4;11,8;0,2;1991;10
09/10/1991;24,4;14,2;0,2;1991;10
10/10/1991;27;9,1;0;1991;10
11/10/1991;29,8;12,4;0;1991;10
12/10/1991;33,1;12,4;0;1991;10
13/10/1991;34,9;17,8;0;1991;10
14/10/1991;36,8;23,2;0;1991;10
15/10/1991;36,4;23,8;0;1991;10
16/10/1991;36,2;22,4;0;1991;10
17/10/1991;25,4;15,2;0;1991;10
18/10/1991;27,2;14,8;0;1991;10
19/10/1991;33,1;10,4;0;1991;10
20/10/1991;35;20,2;0;1991;10
21/10/1991;33,6;20,2;0;1991;10
22/10/1991;34,6;19,5;0;1991;10
23/10/1991;31,6;20,2;0,2;1991;10
24/10/1991;28,6;19,6;1,1;1991;10
25/10/1991;30,6;20,5;1,8;1991;10
26/10/1991;33,4;22;0;1991;10
27/10/1991;35,5;21,2;0,4;1991;10
28/10/1991;35,5;21,8;0;1991;10
29/10/1991;35,4;21,7;0;1991;10
30/10/1991;34,6;17,5;0;1991;10
31/10/1991;32,4;18,6;0,3;1991;10
01/11/1991;24,5;18,5;1,7;1991;11
02/11/1991;28,3;16,5;31,6;1991;11
03/11/1991;31,1;17,6;0;1991;11
04/11/1991;31,6;19;0;1991;11
05/11/1991;32,7;19,3;0;1991;11
06/11/1991;34,2;19,9;0;1991;11
07/11/1991;28,4;20;34;1991;11
08/11/1991;31,2;17,3;0;1991;11
09/11/1991;33,2;19;0;1991;11
10/11/1991;34;18;0;1991;11
11/11/1991;31,4;19,8;7,2;1991;11
12/11/1991;33,2;17,8;0;1991;11
13/11/1991;33,6;18,8;0;1991;11
14/11/1991;29;19,6;6;1991;11
15/11/1991;29;17,2;0;1991;11
16/11/1991;32,6;17,2;0;1991;11
17/11/1991;33,6;17,7;0;1991;11
18/11/1991;35,2;19,2;0;1991;11
19/11/1991;34;18,7;0;1991;11
20/11/1991;34;17,1;0;1991;11
21/11/1991;31,6;19,1;0;1991;11
22/11/1991;33,6;15,4;0;1991;11
23/11/1991;36,5;20,4;0;1991;11
24/11/1991;35,5;23;0,8;1991;11
25/11/1991;34;22,3;0;1991;11
26/11/1991;27,7;20,3;0;1991;11
27/11/1991;28,8;18,3;24,4;1991;11
28/11/1991;28,8;19,7;0;1991;11
29/11/1991;33,6;22,2;0;1991;11
30/11/1991;30,9;22,1;0,5;1991;11
01/12/1991;33,3;19,3;13,9;1991;12
02/12/1991;32,2;20;0;1991;12
03/12/1991;33,4;18,6;0;1991;12
04/12/1991;34;19,6;0;1991;12
05/12/1991;36;19,4;0;1991;12
06/12/1991;28;19,9;0;1991;12
07/12/1991;32,8;22,6;14,4;1991;12
08/12/1991;30,8;22,8;3,6;1991;12
09/12/1991;34;22,6;0;1991;12
10/12/1991;34;20,2;13;1991;12
11/12/1991;34,6;21,4;0,1;1991;12
12/12/1991;25;19,6;3,2;1991;12
13/12/1991;26,5;14,6;68;1991;12
14/12/1991;31;20,6;0;1991;12
15/12/1991;28,9;20,9;0,6;1991;12
16/12/1991;31,3;20;3,2;1991;12
17/12/1991;32,4;19,9;28,6;1991;12
18/12/1991;30,2;21;4,6;1991;12
19/12/1991;32,2;19,3;9,2;1991;12
20/12/1991;30,4;22,4;2,3;1991;12
21/12/1991;32,2;19,4;1,6;1991;12
22/12/1991;33,8;23,3;0;1991;12
23/12/1991;32,2;22,8;0;1991;12
24/12/1991;33,3;21,8;0,5;1991;12
25/12/1991;33,6;21,6;3,4;1991;12
26/12/1991;32,7;21,8;0;1991;12
27/12/1991;27,5;21;0,5;1991;12
28/12/1991;30,8;19,3;0,8;1991;12
29/12/1991;32,7;22,9;0;1991;12
30/12/1991;33,6;22,3;0;1991;12
31/12/1991;34,2;23,7;0;1991;12
01/01/1992;34;22,4;0;1992;1
02/01/1992;32;22,2;0;1992;1
03/01/1992;34,4;22,2;9,8;1992;1
04/01/1992;31;22,7;0;1992;1
05/01/1992;32,8;20,5;0,5;1992;1
06/01/1992;34,4;20,4;0,6;1992;1
07/01/1992;32,3;23;0;1992;1
08/01/1992;33,3;21,8;2,3;1992;1
09/01/1992;33,2;20,9;3,3;1992;1
10/01/1992;31,6;21,8;0;1992;1
11/01/1992;31,2;21,9;5,8;1992;1
12/01/1992;32,9;22,7;0;1992;1
13/01/1992;34,7;21,5;3,7;1992;1
14/01/1992;34;21,7;0,4;1992;1
15/01/1992;29,6;21,8;0,4;1992;1
16/01/1992;32;19,4;0,5;1992;1
17/01/1992;30,2;21,1;10;1992;1
18/01/1992;32,8;20,4;0;1992;1
19/01/1992;32,4;20,1;0;1992;1
20/01/1992;34,5;20,1;0;1992;1
21/01/1992;35,1;20,9;0;1992;1
22/01/1992;36,2;21;0;1992;1
23/01/1992;34,2;18,8;0;1992;1
24/01/1992;33,6;19,1;0;1992;1
25/01/1992;34,2;18,5;0;1992;1
26/01/1992;34,8;19,2;0;1992;1
27/01/1992;35,7;20,3;0;1992;1
28/01/1992;35,5;20,8;0;1992;1
29/01/1992;34,2;18,5;0,1;1992;1
30/01/1992;34,8;19,4;0;1992;1
31/01/1992;34,2;21,8;0;1992;1
01/02/1992;34,8;21,5;0,4;1992;2
02/02/1992;33;19,6;22,8;1992;2
03/02/1992;32,8;21,3;13;1992;2
04/02/1992;35,2;21,3;0;1992;2
05/02/1992;33,8;21,4;0,2;1992;2
06/02/1992;34,9;20,3;0;1992;2
07/02/1992;35;22,1;0;1992;2
08/02/1992;33,2;22,4;19,9;1992;2
09/02/1992;33,4;22,8;0,1;1992;2
10/02/1992;32,8;21,7;14,6;1992;2
11/02/1992;32,6;21,4;0,2;1992;2
12/02/1992;33,4;21,8;0;1992;2
13/02/1992;32,8;21,8;0;1992;2
14/02/1992;29,6;20,6;11,4;1992;2
15/02/1992;31,6;20,2;6,2;1992;2
16/02/1992;31,8;21,3;0;1992;2
17/02/1992;31,8;20,6;0,6;1992;2
18/02/1992;32,2;21,1;1;1992;2
19/02/1992;33,4;20,2;1,7;1992;2
20/02/1992;34,4;20,3;0;1992;2
21/02/1992;34,8;20,8;0;1992;2
22/02/1992;33,7;20,8;0;1992;2
23/02/1992;31,1;20,1;0;1992;2
24/02/1992;29,8;20,8;0,1;1992;2
25/02/1992;30,4;20;23;1992;2
26/02/1992;32,8;22,6;0;1992;2
27/02/1992;27,4;20,1;0;1992;2
28/02/1992;27,8;19;16,2;1992;2
29/02/1992;29,8;21,9;0;1992;2
01/03/1992;29,8;19,7;4,9;1992;3
02/03/1992;29,9;18,6;0;1992;3
03/03/1992;31,2;18;0;1992;3
04/03/1992;28,6;18,7;32,8;1992;3
05/03/1992;30,2;18,3;15,6;1992;3
06/03/1992;32,6;18,2;0;1992;3
07/03/1992;33,1;20;0;1992;3
08/03/1992;31,4;20,2;0;1992;3
09/03/1992;25,1;21;5;1992;3
10/03/1992;30,6;20,4;10,5;1992;3
11/03/1992;26,1;18;30;1992;3
12/03/1992;30,1;20,1;0,1;1992;3
13/03/1992;30,2;19,2;0;1992;3
14/03/1992;29,7;19,6;0;1992;3
15/03/1992;27,2;17,1;13;1992;3
16/03/1992;27,8;20,6;1,4;1992;3
17/03/1992;29,6;19,2;3,1;1992;3
18/03/1992;31,8;19,2;0;1992;3
19/03/1992;31,9;18,4;0;1992;3
20/03/1992;32,4;19,6;0;1992;3
21/03/1992;32,8;20,2;0;1992;3
22/03/1992;30;21,1;0;1992;3
23/03/1992;27,7;20,4;0,8;1992;3
24/03/1992;27,4;19,8;3,7;1992;3
25/03/1992;28,7;19,1;16;1992;3
26/03/1992;29,8;19,6;0,1;1992;3
27/03/1992;31,3;21;0,3;1992;3
28/03/1992;24,9;18,6;28,6;1992;3
29/03/1992;28,4;17,9;35,5;1992;3
30/03/1992;29,2;20,4;0;1992;3
31/03/1992;31;19,6;4,2;1992;3
01/04/1992;31;19,2;0;1992;4
02/04/1992;29,8;18,6;0;1992;4
03/04/1992;31;18,6;0;1992;4
04/04/1992;31,8;21,4;0;1992;4
05/04/1992;31,4;22;0;1992;4
06/04/1992;32,5;18,2;0,4;1992;4
07/04/1992;23,8;19,5;35,4;1992;4
08/04/1992;28,4;19,2;0;1992;4
09/04/1992;29,9;18,9;0;1992;4
10/04/1992;30;20,1;0;1992;4
11/04/1992;31,6;20,8;0;1992;4
12/04/1992;23,9;18,8;16,2;1992;4
13/04/1992;24,1;16;27,2;1992;4
14/04/1992;24,1;12,1;0;1992;4
15/04/1992;24,8;10;0;1992;4
16/04/1992;26;10,8;0;1992;4
17/04/1992;28,2;11,5;0;1992;4
18/04/1992;28,4;13,8;0;1992;4
19/04/1992;32,1;17,2;0;1992;4
20/04/1992;22,7;16,5;46,4;1992;4
21/04/1992;26,1;15,6;0;1992;4
22/04/1992;29,6;18,8;0;1992;4
23/04/1992;23,1;16,4;21,2;1992;4
24/04/1992;25,6;16;25,7;1992;4
25/04/1992;23,4;18,2;68,6;1992;4
26/04/1992;28,2;18,4;0,6;1992;4
27/04/1992;29,3;18,8;0;1992;4
28/04/1992;26,9;19,4;0;1992;4
29/04/1992;25;17,3;0,1;1992;4
30/04/1992;26,2;13;30,2;1992;4
01/05/1992;23,3;20,7;17,8;1992;5
02/05/1992;23;14,7;45,8;1992;5
03/05/1992;19,9;17;57,6;1992;5
04/05/1992;25,4;17;44,7;1992;5
05/05/1992;27,5;18,5;0;1992;5
06/05/1992;27,9;16,1;4,2;1992;5
07/05/1992;29,3;19;0;1992;5
08/05/1992;25,8;20,2;3,8;1992;5
09/05/1992;29;18,9;0,1;1992;5
10/05/1992;28,7;17,8;0;1992;5
11/05/1992;30,8;18;0;1992;5
12/05/1992;30,8;19;0;1992;5
13/05/1992;24,1;17,7;16;1992;5
14/05/1992;22,6;15,6;39,6;1992;5
15/05/1992;27,8;16,7;0;1992;5
16/05/1992;28,8;16,2;0;1992;5
17/05/1992;29,8;17,8;0;1992;5
18/05/1992;25,4;21;0;1992;5
19/05/1992;23,3;15,2;2,9;1992;5
20/05/1992;24,9;11,6;0;1992;5
21/05/1992;25,7;16,8;0;1992;5
22/05/1992;25,7;16,8;0;1992;5
23/05/1992;21,8;13,6;27;1992;5
24/05/1992;23,1;7,2;0;1992;5
25/05/1992;26,5;18,2;0;1992;5
26/05/1992;29,8;18,9;4,2;1992;5
27/05/1992;29,2;18,7;0;1992;5
28/05/1992;28,5;21;0;1992;5
29/05/1992;24,5;13,6;6;1992;5
30/05/1992;16,3;13,3;1,3;1992;5
31/05/1992;18,2;14,3;69;1992;5
01/06/1992;21,8;16,9;5,2;1992;6
02/06/1992;25,8;15;0;1992;6
03/06/1992;28,8;10,6;0;1992;6
04/06/1992;28,4;16;0;1992;6
05/06/1992;28,4;19,4;0;1992;6
06/06/1992;29,2;21;0;1992;6
07/06/1992;29,6;20,2;0;1992;6
08/06/1992;29,7;19,1;0;1992;6
09/06/1992;22,7;17,1;10,6;1992;6
10/06/1992;20,6;14;19,1;1992;6
11/06/1992;24,8;16,4;0;1992;6
12/06/1992;26,2;13,6;0;1992;6
13/06/1992;24,8;14,1;0;1992;6
14/06/1992;25,1;14;0;1992;6
15/06/1992;24,7;12,7;0;1992;6
16/06/1992;25,9;12,8;0;1992;6
17/06/1992;26,3;14,6;0;1992;6
18/06/1992;24,8;12,7;0;1992;6
19/06/1992;25,4;12,3;0;1992;6
20/06/1992;27,4;14,4;0;1992;6
21/06/1992;27,9;15,9;0;1992;6
22/06/1992;28,8;16,6;0;1992;6
23/06/1992;29,6;17,4;0;1992;6
24/06/1992;30;16;0;1992;6
25/06/1992;29;17,1;0;1992;6
26/06/1992;29;16;0;1992;6
27/06/1992;25,8;18,8;2,4;1992;6
28/06/1992;21,4;15,4;16;1992;6
29/06/1992;28;18,8;0;1992;6
30/06/1992;26,4;18,4;0;1992;6
01/07/1992;21,3;15,2;0;1992;7
02/07/1992;16,9;12;0,7;1992;7
03/07/1992;21,1;11,1;0;1992;7
04/07/1992;27,4;14,9;0;1992;7
05/07/1992;27,8;15,3;0;1992;7
06/07/1992;19,8;8;8;1992;7
07/07/1992;16,8;1,1;0;1992;7
08/07/1992;20,1;6,4;0;1992;7
09/07/1992;21,5;10;0;1992;7
10/07/1992;24,9;9,8;0;1992;7
11/07/1992;25,2;11,9;0;1992;7
12/07/1992;26,8;13,3;0;1992;7
13/07/1992;28,6;8,8;0;1992;7
14/07/1992;29,4;12,8;0;1992;7
15/07/1992;22,8;7,6;0;1992;7
16/07/1992;10,4;5,7;6,2;1992;7
17/07/1992;12,9;8,5;0;1992;7
18/07/1992;10,9;4,9;0;1992;7
19/07/1992;14,5;-0,4;12,1;1992;7
20/07/1992;21,9;2,4;0;1992;7
21/07/1992;26,4;9,1;0;1992;7
22/07/1992;17,5;9,1;0;1992;7
23/07/1992;16,7;3,4;0;1992;7
24/07/1992;19,3;3,7;0;1992;7
25/07/1992;23,5;6,4;0;1992;7
26/07/1992;25,2;12,3;0;1992;7
27/07/1992;26;15,7;0;1992;7
28/07/1992;25,8;14,6;22,4;1992;7
29/07/1992;29,4;14,1;0;1992;7
30/07/1992;31;15,4;0;1992;7
31/07/1992;31,3;15,4;0;1992;7
01/08/1992;19,7;10,7;6,8;1992;8
02/08/1992;19;7,6;0,4;1992;8
03/08/1992;22,3;13,6;0;1992;8
04/08/1992;26,4;10,6;0;1992;8
05/08/1992;29;12,2;0;1992;8
06/08/1992;29,8;15,4;0;1992;8
07/08/1992;29,4;15,2;0;1992;8
08/08/1992;25,6;10,8;0;1992;8
09/08/1992;20,6;12;0;1992;8
10/08/1992;24;12,6;0;1992;8
11/08/1992;19,4;14,2;1,6;1992;8
12/08/1992;17,2;9,6;22,2;1992;8
13/08/1992;22;4,8;0;1992;8
14/08/1992;23,9;5,9;0;1992;8
15/08/1992;25,3;5,8;0;1992;8
16/08/1992;26,6;12,7;0;1992;8
17/08/1992;26,6;14,8;0;1992;8
18/08/1992;24,6;14,6;8;1992;8
19/08/1992;23,8;12,6;0;1992;8
20/08/1992;24;13,2;0;1992;8
21/08/1992;21,6;16,3;1;1992;8
22/08/1992;24,8;16,2;0;1992;8
23/08/1992;28,8;16,1;0;1992;8
24/08/1992;25,9;9,1;0;1992;8
25/08/1992;27,2;8,6;0;1992;8
26/08/1992;28,8;10,3;0;1992;8
27/08/1992;29,9;14,6;0;1992;8
28/08/1992;27,5;15,5;7,6;1992;8
29/08/1992;31;16,2;0;1992;8
30/08/1992;32,8;18,2;0;1992;8
31/08/1992;27,6;17,8;4,4;1992;8
01/09/1992;21,2;18,3;36,8;1992;9
02/09/1992;19,3;12,1;3,5;1992;9
03/09/1992;17,1;11,3;0;1992;9
04/09/1992;21;11,2;1,4;1992;9
05/09/1992;19,4;16,6;4,5;1992;9
06/09/1992;24,8;16,3;26,6;1992;9
07/09/1992;25,4;15,6;0;1992;9
08/09/1992;25,7;13,4;0;1992;9
09/09/1992;27,4;14,4;0;1992;9
10/09/1992;22,6;15,6;0;1992;9
11/09/1992;24,8;14,4;12,8;1992;9
12/09/1992;25,6;16,9;2,6;1992;9
13/09/1992;23;16;0;1992;9
14/09/1992;21,3;17,2;5,3;1992;9
15/09/1992;23,2;15,3;0;1992;9
16/09/1992;28,1;17,5;0;1992;9
17/09/1992;32,2;18,6;0;1992;9
18/09/1992;24,1;18,2;0;1992;9
19/09/1992;23,8;14,4;54,8;1992;9
20/09/1992;28,1;12,3;0;1992;9
21/09/1992;31,8;17,2;0;1992;9
22/09/1992;32,2;18,8;0;1992;9
23/09/1992;30,2;16,8;6,8;1992;9
24/09/1992;33;19,8;0;1992;9
25/09/1992;25,4;15,4;38,2;1992;9
26/09/1992;22,6;10,2;0;1992;9
27/09/1992;26,2;9,9;0;1992;9
28/09/1992;27,4;10,8;0;1992;9
29/09/1992;29;12,3;0;1992;9
30/09/1992;31,2;15,2;0;1992;9
01/10/1992;26,6;19;0;1992;10
02/10/1992;23,7;17,1;10,6;1992;10
03/10/1992;29,4;17,1;2,2;1992;10
04/10/1992;30,8;16,7;0;1992;10
05/10/1992;30,6;11;0;1992;10
06/10/1992;25,2;17,6;43;1992;10
07/10/1992;27;15,6;0;1992;10
08/10/1992;26,5;18,4;0;1992;10
09/10/1992;26,7;15,4;6,6;1992;10
10/10/1992;27,2;17,2;0;1992;10
11/10/1992;29,9;19,9;0;1992;10
12/10/1992;28,2;18,6;15,3;1992;10
13/10/1992;28,8;20,5;7,6;1992;10
14/10/1992;31,8;19,6;0;1992;10
15/10/1992;34,3;19,7;0;1992;10
16/10/1992;34,4;19,5;0;1992;10
17/10/1992;23,6;19,4;0;1992;10
18/10/1992;28,3;19,3;16,6;1992;10
19/10/1992;31,8;19,8;0;1992;10
20/10/1992;32,1;21,3;0;1992;10
21/10/1992;24,6;16,4;2;1992;10
22/10/1992;30,8;16,3;0;1992;10
23/10/1992;32,1;20,2;0;1992;10
24/10/1992;33,4;20,2;0;1992;10
25/10/1992;35,8;21,6;0;1992;10
26/10/1992;33,7;21,9;0;1992;10
27/10/1992;33,4;18,6;2,5;1992;10
28/10/1992;34;20,1;0;1992;10
29/10/1992;22,2;13;53,8;1992;10
30/10/1992;27,5;18,5;0;1992;10
31/10/1992;28,2;19,6;0;1992;10
01/11/1992;31,5;19,9;0;1992;11
02/11/1992;33,6;21,2;0;1992;11
03/11/1992;34,8;20,6;0;1992;11
04/11/1992;22,4;15,2;24;1992;11
05/11/1992;25,3;9,1;0;1992;11
06/11/1992;27;11,8;0;1992;11
07/11/1992;28,8;15;0;1992;11
08/11/1992;31,6;16,6;0;1992;11
09/11/1992;32,5;17,8;0;1992;11
10/11/1992;34;19,1;0;1992;11
11/11/1992;34,4;21,1;0;1992;11
12/11/1992;32,4;20;13,5;1992;11
13/11/1992;33,1;18,6;0,3;1992;11
14/11/1992;34,6;22,2;0;1992;11
15/11/1992;34,3;22,1;0;1992;11
16/11/1992;25,7;20,7;8;1992;11
17/11/1992;29,7;15,1;5,6;1992;11
18/11/1992;30,6;13,7;0;1992;11
19/11/1992;33,6;14,4;0;1992;11
20/11/1992;34,6;18,8;0;1992;11
21/11/1992;29,2;19,9;0;1992;11
22/11/1992;29,6;20,4;18,4;1992;11
23/11/1992;32,4;20,8;5,6;1992;11
24/11/1992;32,4;21,9;0;1992;11
25/11/1992;23,1;21,1;44,8;1992;11
26/11/1992;27,6;20;11,8;1992;11
27/11/1992;25,2;19,2;1,3;1992;11
28/11/1992;27,8;18,6;0;1992;11
29/11/1992;29,6;20,3;0;1992;11
30/11/1992;30;20,6;19,6;1992;11
01/12/1992;29,9;17;0;1992;12
02/12/1992;31;17;0;1992;12
03/12/1992;33,4;18,3;0;1992;12
04/12/1992;33,3;20,5;0;1992;12
05/12/1992;33,3;21,9;0;1992;12
06/12/1992;31,3;21,5;0;1992;12
07/12/1992;30,5;20;28,6;1992;12
08/12/1992;33,5;20;0;1992;12
09/12/1992;31;22,2;0;1992;12
10/12/1992;27,6;21,3;9;1992;12
11/12/1992;31,9;20;1,8;1992;12
12/12/1992;33,6;20,4;0;1992;12
13/12/1992;32;21,5;0;1992;12
14/12/1992;31,7;20,6;0;1992;12
15/12/1992;33,6;20,2;0;1992;12
16/12/1992;33,3;20,7;0;1992;12
17/12/1992;27,1;20,8;4,5;1992;12
18/12/1992;31,3;18,8;9,4;1992;12
19/12/1992;33,3;18,8;0;1992;12
20/12/1992;33,3;21,9;0;1992;12
21/12/1992;32,1;20,8;0;1992;12
22/12/1992;34,4;20,4;0;1992;12
23/12/1992;34,9;22,3;0;1992;12
24/12/1992;35,8;22,7;0;1992;12
25/12/1992;33,5;22,1;4,8;1992;12
26/12/1992;33,2;22;0;1992;12
27/12/1992;31,6;21;7,3;1992;12
28/12/1992;32,1;20;0;1992;12
29/12/1992;32,1;21,4;0;1992;12
30/12/1992;33,2;22,5;12,4;1992;12
31/12/1992;31,3;22,3;0;1992;12
01/01/1993;34;21,8;0;1993;1
02/01/1993;35,7;20,4;0;1993;1
03/01/1993;36;20,3;0;1993;1
04/01/1993;36,6;22,2;0;1993;1
05/01/1993;36,3;23,1;0;1993;1
06/01/1993;36;22,3;0;1993;1
07/01/1993;35,1;21,6;0;1993;1
08/01/1993;34,1;20,5;0,4;1993;1
09/01/1993;34,1;22,1;4,2;1993;1
10/01/1993;30;22;0;1993;1
11/01/1993;27,9;22,3;0,1;1993;1
12/01/1993;32,6;20,8;0,1;1993;1
13/01/1993;28,9;20,5;11,3;1993;1
14/01/1993;31,8;22,2;0,2;1993;1
15/01/1993;33;21;0;1993;1
16/01/1993;35,4;21,2;1,2;1993;1
17/01/1993;35,2;22;0;1993;1
18/01/1993;28,2;20,6;7,2;1993;1
19/01/1993;30,6;19,4;0;1993;1
20/01/1993;28,6;20,5;1,8;1993;1
21/01/1993;32,2;20,1;0;1993;1
22/01/1993;33,9;20,4;0;1993;1
23/01/1993;33,4;21,1;0;1993;1
24/01/1993;32,6;20,4;0;1993;1
25/01/1993;31,2;21,4;1;1993;1
26/01/1993;32;24,5;5,4;1993;1
27/01/1993;34,1;20,8;0;1993;1
28/01/1993;33;20,3;15,6;1993;1
29/01/1993;34,3;22,8;0;1993;1
30/01/1993;34,3;21,6;0;1993;1
31/01/1993;34,7;20,2;4,6;1993;1
01/02/1993;31,2;21,5;2,8;1993;2
02/02/1993;31,7;19,8;1;1993;2
03/02/1993;30,4;21,2;0,1;1993;2
04/02/1993;30,1;19,8;10,2;1993;2
05/02/1993;29,6;19,9;0;1993;2
06/02/1993;32;21,2;14,6;1993;2
07/02/1993;25,8;19,5;29;1993;2
08/02/1993;23,7;19,3;5,4;1993;2
09/02/1993;27,5;15,6;0;1993;2
10/02/1993;29,1;16,8;0;1993;2
11/02/1993;32;18,6;0;1993;2
12/02/1993;33,8;20,1;0;1993;2
13/02/1993;28,1;20,9;0;1993;2
14/02/1993;27,9;19;0;1993;2
15/02/1993;31,3;19,3;0;1993;2
16/02/1993;33,1;18,3;0;1993;2
17/02/1993;33,6;18,4;0;1993;2
18/02/1993;32,6;20;0;1993;2
19/02/1993;29,5;19,8;74,4;1993;2
20/02/1993;28,5;19,8;0;1993;2
21/02/1993;28,4;18,3;7,6;1993;2
22/02/1993;28,2;18,7;4,4;1993;2
23/02/1993;28;17,9;0;1993;2
24/02/1993;30,6;17,2;0;1993;2
25/02/1993;32,8;18,5;0;1993;2
26/02/1993;32,8;18,3;0;1993;2
27/02/1993;33,4;19,4;0;1993;2
